date,month,season,year,solar_radiation_sum,temperature_maximum,temperature_minimum,rainfall_sum,humidity_average
27/08/2018,8,Summer,2018,,37.88,17.14,0,27.19791667
28/08/2018,8,Summer,2018,,35.7,21.71,0,33.89236111
29/08/2018,8,Summer,2018,,34.01,19.04,0,31.17361111
30/08/2018,8,Summer,2018,,34.01,18.28,0,49.14236111
31/08/2018,8,Summer,2018,,35.27,19.42,0,49.15972222
01/09/2018,9,Fall,2018,,36.13,17.9,0,49.51388889
02/09/2018,9,Fall,2018,,37,20.19,0,37.64930556
03/09/2018,9,Fall,2018,,34.43,20.95,0,32.57638889
04/09/2018,9,Fall,2018,,31.52,17.14,0,48.10763889
05/09/2018,9,Fall,2018,,29.9,16.76,0,50.07291667
06/09/2018,9,Fall,2018,,29.5,15.23,0,51.72916667
07/09/2018,9,Fall,2018,,30.71,13.7,0,59.15277778
08/09/2018,9,Fall,2018,,27.12,15.23,7,89.40798611
09/09/2018,9,Fall,2018,,28.7,12.93,0,70.14930556
10/09/2018,9,Fall,2018,,29.5,13.7,0,67.37326389
11/09/2018,9,Fall,2018,,29.5,14.09,0,70.46006944
12/09/2018,9,Fall,2018,,31.52,17.14,0,59.75347222
13/09/2018,9,Fall,2018,,34.01,14.85,0,43.54513889
14/09/2018,9,Fall,2018,,33.59,17.14,0,53.24131944
15/09/2018,9,Fall,2018,,30.71,18.66,0,59.5
16/09/2018,9,Fall,2018,,31.93,15.23,0,57.46527778
17/09/2018,9,Fall,2018,,31.12,17.9,0,58.16319444
18/09/2018,9,Fall,2018,,30.71,15.62,2.8,73.94965278
19/09/2018,9,Fall,2018,,31.93,16,0,59.78472222
20/09/2018,9,Fall,2018,,33.17,17.9,0,52.19444444
21/09/2018,9,Fall,2018,,33.17,15.62,0,42.90625
22/09/2018,9,Fall,2018,,34.43,16,0,38.80555556
23/09/2018,9,Fall,2018,,34.85,15.23,0,35.08680556
24/09/2018,9,Fall,2018,,34.85,15.62,0,37.03472222
25/09/2018,9,Fall,2018,,32.76,14.85,0,60.17361111
26/09/2018,9,Fall,2018,,28.31,17.9,0.4,72.96006944
27/09/2018,9,Fall,2018,,27.91,13.7,0,61.20833333
28/09/2018,9,Fall,2018,,29.1,12.55,0,54.22569444
29/09/2018,9,Fall,2018,,30.31,12.55,0,32.58680556
30/09/2018,9,Fall,2018,,31.52,13.32,0,28.89583333
01/10/2018,10,Fall,2018,,27.91,12.55,0,24.83333333
02/10/2018,10,Fall,2018,,27.52,7.43,0,21.86111111
03/10/2018,10,Fall,2018,,28.7,8.23,0,23.96527778
04/10/2018,10,Fall,2018,,29.5,9.42,0,28.47569444
05/10/2018,10,Fall,2018,,29.5,12.55,0,50.98611111
06/10/2018,10,Fall,2018,,29.5,12.55,0,43.36284722
07/10/2018,10,Fall,2018,,21.33,10.21,0,39.89930556
08/10/2018,10,Fall,2018,,21.33,5.4,0,52.31944444
09/10/2018,10,Fall,2018,,20.57,5.4,0,68.43402778
10/10/2018,10,Fall,2018,,22.09,12.55,1.4,85.91319444
11/10/2018,10,Fall,2018,,23.24,14.47,0.4,87.71875
12/10/2018,10,Fall,2018,,24.4,15.23,0,86.78645833
13/10/2018,10,Fall,2018,,28.7,12.16,0,67.97569444
14/10/2018,10,Fall,2018,,18.66,10.21,3.8,84.14236111
15/10/2018,10,Fall,2018,,14.85,6.22,0.2,92.67881944
16/10/2018,10,Fall,2018,,22.48,8.63,0,75.97222222
17/10/2018,10,Fall,2018,,23.24,7.83,0.2,73.375
18/10/2018,10,Fall,2018,,20.95,11.38,0,81.66666667
19/10/2018,10,Fall,2018,,17.9,12.16,2.4,98.66493056
20/10/2018,10,Fall,2018,,22.48,10.21,0.6,86.82465278
21/10/2018,10,Fall,2018,,22.86,12.16,0,86.640625
22/10/2018,10,Fall,2018,,25.17,9.42,0,71.22395833
23/10/2018,10,Fall,2018,,24.01,9.03,0,77.79513889
24/10/2018,10,Fall,2018,,24.79,7.03,0,67.63715278
25/10/2018,10,Fall,2018,,25.17,6.62,0,63.86458333
26/10/2018,10,Fall,2018,,16.76,7.83,1,86.22101449
27/10/2018,10,Fall,2018,,15.23,2.89,6.4,98.38194444
28/10/2018,10,Fall,2018,,12.16,1.17,0,73.28645833
29/10/2018,10,Fall,2018,,12.16,2.03,0,58.05208333
30/10/2018,10,Fall,2018,,9.82,5.4,8.8,96.63888889
31/10/2018,10,Fall,2018,,11.77,5.4,3.4,97.07118056
01/11/2018,11,Fall,2018,,15.62,3.74,0,85.08333333
02/11/2018,11,Fall,2018,,20.19,7.83,0,79.28819444
03/11/2018,11,Fall,2018,,17.9,3.31,0,62.50694444
04/11/2018,11,Fall,2018,,17.9,1.6,0,84.875
05/11/2018,11,Fall,2018,,12.16,7.43,11.6,97.42534722
06/11/2018,11,Fall,2018,,11.38,4.57,0,94.6875
07/11/2018,11,Fall,2018,,14.85,7.43,1.2,95.23958333
08/11/2018,11,Fall,2018,,14.47,4.57,2.6,97.98784722
09/11/2018,11,Fall,2018,,13.32,5.4,0.6,89.70833333
10/11/2018,11,Fall,2018,,14.47,10.21,0.4,97.93576389
11/11/2018,11,Fall,2018,,17.9,11.77,0.2,93.53298611
12/11/2018,11,Fall,2018,,16.38,8.23,0,96.20138889
13/11/2018,11,Fall,2018,,18.66,6.22,0,93.859375
14/11/2018,11,Fall,2018,,19.04,6.62,0,92.546875
15/11/2018,11,Fall,2018,,17.52,9.42,0.4,95.74826389
16/11/2018,11,Fall,2018,,18.28,9.42,0,93.52430556
17/11/2018,11,Fall,2018,,19.04,9.03,0,88.63541667
18/11/2018,11,Fall,2018,,13.32,9.42,1,97.65972222
19/11/2018,11,Fall,2018,,12.93,9.03,0,96.32986111
20/11/2018,11,Fall,2018,,13.7,8.23,3.2,95.52430556
21/11/2018,11,Fall,2018,,13.7,4.99,2,95.65972222
22/11/2018,11,Fall,2018,,12.55,4.99,0.4,95.37847222
23/11/2018,11,Fall,2018,,12.16,4.57,1.8,93.88541667
24/11/2018,11,Fall,2018,,12.55,1.6,0,90.05381944
25/11/2018,11,Fall,2018,,14.85,8.23,5.6,99.35763889
26/11/2018,11,Fall,2018,,13.7,4.99,1.2,86.12326389
27/11/2018,11,Fall,2018,,13.7,3.31,0,88.27604167
28/11/2018,11,Fall,2018,,14.09,0.73,0,89.64583333
29/11/2018,11,Fall,2018,,14.85,-0.61,1,85.95833333
30/11/2018,11,Fall,2018,,13.32,3.31,2,88.22916667
01/12/2018,12,Winter,2018,,11.77,0.29,0,95.39930556
02/12/2018,12,Winter,2018,,11.38,4.15,0,99.375
03/12/2018,12,Winter,2018,,7.83,4.99,0,100
04/12/2018,12,Winter,2018,,16.38,2.89,0,95.83506944
05/12/2018,12,Winter,2018,,18.28,4.15,0,92.39930556
06/12/2018,12,Winter,2018,,17.52,1.6,0,93.82986111
07/12/2018,12,Winter,2018,,8.63,2.46,0.2,100
08/12/2018,12,Winter,2018,,13.7,0.29,0.2,97.27777778
09/12/2018,12,Winter,2018,,16.38,1.6,0,90.51041667
10/12/2018,12,Winter,2018,,15.62,0.29,0,80.02083333
11/12/2018,12,Winter,2018,,13.7,1.6,0,87.90277778
12/12/2018,12,Winter,2018,,9.82,4.99,0,100
13/12/2018,12,Winter,2018,,9.03,5.4,8.4,91.34895833
14/12/2018,12,Winter,2018,,11.77,2.46,0,82.69618056
15/12/2018,12,Winter,2018,,9.82,2.03,0,99.85763889
16/12/2018,12,Winter,2018,,13.32,4.57,0.4,96.83506944
17/12/2018,12,Winter,2018,,10.6,0.29,0,92.84201389
18/12/2018,12,Winter,2018,,9.82,-0.16,0,96.96180556
19/12/2018,12,Winter,2018,,9.03,5.4,0.4,95.42895833
20/12/2018,12,Winter,2018,,15.15,5.11,0,93.629375
21/12/2018,12,Winter,2018,,12.64,5.61,0,91.768125
22/12/2018,12,Winter,2018,,10.13,7.12,0,94.16
23/12/2018,12,Winter,2018,,7.62,1.59,0,99.43520833
24/12/2018,12,Winter,2018,,12.64,0.58,0,98.279375
25/12/2018,12,Winter,2018,,16.15,0.08,0,85.13229167
26/12/2018,12,Winter,2018,,16.65,0.08,0,87.16541667
27/12/2018,12,Winter,2018,,14.65,-3.45,0,93.45291667
28/12/2018,12,Winter,2018,,12.64,-1.94,0,94.78729167
29/12/2018,12,Winter,2018,,16.15,-2.44,0,85.493125
30/12/2018,12,Winter,2018,,16.15,-1.43,0,80.80354167
31/12/2018,12,Winter,2018,,17.15,-2.95,0,76.19166667
01/01/2019,1,Winter,2019,,16.65,-2.95,0,75.63645833
02/01/2019,1,Winter,2019,,15.15,-4.96,0,81.08270833
03/01/2019,1,Winter,2019,,15.65,-2.44,0,76.95041667
04/01/2019,1,Winter,2019,,14.65,-2.95,0,81.22416667
05/01/2019,1,Winter,2019,,14.65,-4.96,0,80.67333333
06/01/2019,1,Winter,2019,,15.65,-5.97,0,76.09541667
07/01/2019,1,Winter,2019,,17.65,-5.47,0,58.05916667
08/01/2019,1,Winter,2019,,16.15,-4.96,0,63.05875
09/01/2019,1,Winter,2019,,16.65,-2.95,0,68.515
10/01/2019,1,Winter,2019,,12.14,-4.46,0,66.43604167
11/01/2019,1,Winter,2019,,12.64,-7.48,0,60.85979167
12/01/2019,1,Winter,2019,,14.14,-5.97,0,73.53104167
13/01/2019,1,Winter,2019,,13.64,-5.97,0,78.15229167
14/01/2019,1,Winter,2019,,17.65,-3.45,0,77.23583333
15/01/2019,1,Winter,2019,,16.65,-2.44,0,77.41604167
16/01/2019,1,Winter,2019,,14.14,-2.95,0,83.184375
17/01/2019,1,Winter,2019,,9.63,-0.43,0,94.79729167
18/01/2019,1,Winter,2019,,12.14,-4.46,0,85.596875
19/01/2019,1,Winter,2019,,11.64,-3.95,2.2,92.41291667
20/01/2019,1,Winter,2019,,14.65,0.58,1.8,84.32041667
21/01/2019,1,Winter,2019,,14.65,-1.94,0,74.39791667
22/01/2019,1,Winter,2019,,12.14,-2.44,0,83.71270833
23/01/2019,1,Winter,2019,,17.65,4.6,0,72.51291667
24/01/2019,1,Winter,2019,,21.66,7.12,0,65.5925
25/01/2019,1,Winter,2019,,20.16,2.09,0,67.571875
26/01/2019,1,Winter,2019,,18.15,-3.45,0,73.27020833
27/01/2019,1,Winter,2019,,15.65,1.08,0,67.68770833
28/01/2019,1,Winter,2019,,16.15,2.59,0,63.05270833
29/01/2019,1,Winter,2019,,13.64,2.09,0,82.0375
30/01/2019,1,Winter,2019,,14.65,1.59,1.8,72.95916667
31/01/2019,1,Winter,2019,,16.65,8.12,3.9,89.63604167
01/02/2019,2,Winter,2019,,11.64,3.6,1.7,89.42916667
02/02/2019,2,Winter,2019,,12.14,0.08,0,67.935625
03/02/2019,2,Winter,2019,,14.65,-2.44,0,65.36583333
04/02/2019,2,Winter,2019,,15.65,-4.46,0,69.68583333
05/02/2019,2,Winter,2019,,19.16,-1.94,0,69.93375
06/02/2019,2,Winter,2019,,20.66,-1.43,0,71.80645833
07/02/2019,2,Winter,2019,,19.66,-0.43,0,70.9475
08/02/2019,2,Winter,2019,,20.66,-0.93,0,73.74583333
09/02/2019,2,Winter,2019,,18.15,-0.43,0,81.64666667
10/02/2019,2,Winter,2019,,14.65,2.59,0,86.4575
11/02/2019,2,Winter,2019,,19.16,2.09,0,65.463125
12/02/2019,2,Winter,2019,,20.16,-2.44,0,68.500625
13/02/2019,2,Winter,2019,,20.16,-1.43,0,62.55520833
14/02/2019,2,Winter,2019,,18.65,0.08,0,63.9875
15/02/2019,2,Winter,2019,,20.66,-1.43,0,77.02166667
16/02/2019,2,Winter,2019,,20.16,-0.93,0,58.210625
17/02/2019,2,Winter,2019,,22.16,-2.95,0,39.108125
18/02/2019,2,Winter,2019,,19.66,2.09,0,67.98625
19/02/2019,2,Winter,2019,,20.66,1.59,0,70.61645833
20/02/2019,2,Winter,2019,,21.66,2.59,0,67.10270833
21/02/2019,2,Winter,2019,,22.66,0.58,0,55.95541667
22/02/2019,2,Winter,2019,,25.16,-0.43,0,46.68645833
23/02/2019,2,Winter,2019,,25.66,-2.44,0,49.70708333
24/02/2019,2,Winter,2019,,25.16,-0.43,0,53.7575
25/02/2019,2,Winter,2019,,25.66,0.58,0,53.865625
26/02/2019,2,Winter,2019,,25.66,0.58,0,42.746875
27/02/2019,2,Winter,2019,,27.66,-0.43,0,41.44291667
28/02/2019,2,Winter,2019,,26.16,0.58,0,53.39625
01/03/2019,3,Spring,2019,,25.66,0.08,0,55.52666667
02/03/2019,3,Spring,2019,,27.16,4.1,0,51.59520833
03/03/2019,3,Spring,2019,,26.66,1.08,0,58.47979167
04/03/2019,3,Spring,2019,,19.66,7.62,0,71.394375
05/03/2019,3,Spring,2019,,22.16,8.62,0,62.62291667
06/03/2019,3,Spring,2019,,22.16,4.6,4.6,84.4525
07/03/2019,3,Spring,2019,,16.58,0.58,0.1,77.219375
08/03/2019,3,Spring,2019,,20.58,1.55,0,71.2425
09/03/2019,3,Spring,2019,,23.08,0.55,0,65.08
10/03/2019,3,Spring,2019,,26.58,2.55,0,63.50958333
11/03/2019,3,Spring,2019,,27.16,3.06,0,59.258125
12/03/2019,3,Spring,2019,,27.16,4.6,0,52.15916667
13/03/2019,3,Spring,2019,,21.16,2.59,0,53.69833333
14/03/2019,3,Spring,2019,,22.16,-1.43,0,48.06125
15/03/2019,3,Spring,2019,,29.16,1.08,0,41.09666667
16/03/2019,3,Spring,2019,,31.16,3.09,0,36.89354167
17/03/2019,3,Spring,2019,,26.16,5.61,0,44.14291667
18/03/2019,3,Spring,2019,,20.66,3.6,0,40.99458333
19/03/2019,3,Spring,2019,,22.16,4.1,0,44.66979167
20/03/2019,3,Spring,2019,,20.16,0.58,0,47.994375
21/03/2019,3,Spring,2019,,20.66,0.58,0,46.806875
22/03/2019,3,Spring,2019,,23.16,0.58,0,45.17354167
23/03/2019,3,Spring,2019,,24.66,3.6,0,49.78395833
24/03/2019,3,Spring,2019,,25.16,8.12,0,39.99479167
25/03/2019,3,Spring,2019,,27.16,3.6,0,34.62770833
26/03/2019,3,Spring,2019,,27.66,2.09,0,40.68041667
27/03/2019,3,Spring,2019,,23.16,0.58,0,45.828125
28/03/2019,3,Spring,2019,,26.16,3.09,0,32.16833333
29/03/2019,3,Spring,2019,,22.66,4.1,0,38.26625
30/03/2019,3,Spring,2019,,25.16,2.59,0,50.04854167
31/03/2019,3,Spring,2019,,15.15,8.12,0.4,78.9525
01/04/2019,4,Spring,2019,,23.16,8.62,0,77.46291667
02/04/2019,4,Spring,2019,,25.66,7.62,1.2,73.16729167
03/04/2019,4,Spring,2019,,22.16,3.09,0,54.784375
04/04/2019,4,Spring,2019,,20.66,0.58,0,40.398125
05/04/2019,4,Spring,2019,,12.14,3.09,4.6,87.53916667
06/04/2019,4,Spring,2019,,15.15,3.09,1.2,79.74875
07/04/2019,4,Spring,2019,,17.65,4.6,0.2,75.72291667
08/04/2019,4,Spring,2019,,20.16,5.61,1.6,72.32583333
09/04/2019,4,Spring,2019,,15.65,5.11,3.8,75.436875
10/04/2019,4,Spring,2019,,19.16,3.6,0,73.855625
11/04/2019,4,Spring,2019,,22.16,-0.43,0,60.10708333
12/04/2019,4,Spring,2019,,25.16,0.08,0,51.40604167
13/04/2019,4,Spring,2019,,28.16,1.59,0,38.67958333
14/04/2019,4,Spring,2019,,30.16,8.62,0,56.21229167
15/04/2019,4,Spring,2019,,30.66,8.62,0,59.96395833
16/04/2019,4,Spring,2019,,27.16,5.11,0,54.90020833
17/04/2019,4,Spring,2019,,28.66,9.63,1.4,62.61791667
18/04/2019,4,Spring,2019,,12.64,9.63,21.2,98.47895833
19/04/2019,4,Spring,2019,,13.64,8.62,6.6,98.041875
20/04/2019,4,Spring,2019,,20.16,8.12,0.8,83.013125
21/04/2019,4,Spring,2019,,16.15,7.62,0.2,83.406875
22/04/2019,4,Spring,2019,,22.16,5.11,0,71.143125
23/04/2019,4,Spring,2019,,15.65,5.11,7,85.73666667
24/04/2019,4,Spring,2019,,16.15,4.6,11.2,92.85979167
25/04/2019,4,Spring,2019,,21.66,6.11,5.4,99.663125
26/04/2019,4,Spring,2019,,27.66,4.1,0,97.87583333
27/04/2019,4,Spring,2019,,28.16,3.6,0,97.56125
28/04/2019,4,Spring,2019,,31.65,6.61,0,96.82375
29/04/2019,4,Spring,2019,,33.15,8.62,0,96.52770833
30/04/2019,4,Spring,2019,,35.15,9.63,0,95.35083333
01/05/2019,5,Spring,2019,,34.65,10.63,0,93.37125
02/05/2019,5,Spring,2019,,34.15,11.13,0,86.515
03/05/2019,5,Spring,2019,,32.65,7.62,0,81.06708333
04/05/2019,5,Spring,2019,,32.65,4.1,0,80.65166667
05/05/2019,5,Spring,2019,,33.65,6.61,0,75.50791667
06/05/2019,5,Spring,2019,,37.14,6.11,0,63.88020833
07/05/2019,5,Spring,2019,,35.15,10.13,0,65.40916667
08/05/2019,5,Spring,2019,,27.66,13.64,0,77.725
09/05/2019,5,Spring,2019,,31.65,9.63,0.3,68.71895833
10/05/2019,5,Spring,2019,,33.65,14.14,0,72.026875
11/05/2019,5,Spring,2019,,38.64,9.63,0,57.22229167
12/05/2019,5,Spring,2019,,36.14,7.12,0,47.58916667
13/05/2019,5,Spring,2019,,40.63,7.62,0,33.68916667
14/05/2019,5,Spring,2019,,39.63,9.13,0,43.59666667
15/05/2019,5,Spring,2019,,44.61,8.62,0,46.84083333
16/05/2019,5,Spring,2019,,41.13,11.64,0.2,47.1425
17/05/2019,5,Spring,2019,,28.66,10.13,0,54.244375
18/05/2019,5,Spring,2019,,33.15,7.12,0,49.33520833
19/05/2019,5,Spring,2019,,36.14,4.6,0,49.35446809
20/05/2019,5,Spring,2019,,34.65,4.6,0,51.24729167
21/05/2019,5,Spring,2019,,38.64,11.64,0,47.58145833
22/05/2019,5,Spring,2019,,39.63,10.13,0,50.759375
23/05/2019,5,Spring,2019,,41.13,11.13,0,46.85791667
24/05/2019,5,Spring,2019,,35.65,12.14,0,49.06375
25/05/2019,5,Spring,2019,,31.65,9.63,0,49.484375
26/05/2019,5,Spring,2019,,35.65,7.62,0,46.6925
27/05/2019,5,Spring,2019,,39.13,10.63,0,42.72333333
28/05/2019,5,Spring,2019,,33.65,10.63,0,39.60416667
29/05/2019,5,Spring,2019,,32.65,8.62,0,39.19041667
30/05/2019,5,Spring,2019,,35.65,9.13,0,36.2775
31/05/2019,5,Spring,2019,,37.64,13.64,0,31.78770833
01/06/2019,6,Summer,2019,,40.13,14.14,0,31.95229167
02/06/2019,6,Summer,2019,,40.63,16.65,0,26.65604167
03/06/2019,6,Summer,2019,,40.13,16.15,0,24.46625
04/06/2019,6,Summer,2019,,34.65,16.65,0,41.56833333
05/06/2019,6,Summer,2019,,28.16,12.14,0,39.23520833
06/06/2019,6,Summer,2019,,29.66,7.62,0,34.325
07/06/2019,6,Summer,2019,,28.66,10.13,1.2,48.261875
08/06/2019,6,Summer,2019,,35.15,7.12,0,41.49895833
09/06/2019,6,Summer,2019,,34.15,11.13,0,37.31604167
10/06/2019,6,Summer,2019,,33.15,10.13,0,34.80416667
11/06/2019,6,Summer,2019,,28.16,11.13,0,34.52041667
12/06/2019,6,Summer,2019,,33.15,5.11,0,32.19395833
13/06/2019,6,Summer,2019,,35.15,13.64,0,40.0275
14/06/2019,6,Summer,2019,,31.65,12.64,0,37.409375
15/06/2019,6,Summer,2019,,33.15,10.13,0,36.19666667
16/06/2019,6,Summer,2019,,37.14,9.13,0,28.006875
17/06/2019,6,Summer,2019,,38.64,12.14,0,31.13
18/06/2019,6,Summer,2019,,36.64,17.15,0,25.72541667
19/06/2019,6,Summer,2019,,34.15,15.65,0,46.90770833
20/06/2019,6,Summer,2019,,36.14,14.65,0,43.77020833
21/06/2019,6,Summer,2019,,36.64,13.64,0,38.90479167
22/06/2019,6,Summer,2019,,39.13,13.64,0,39.83354167
23/06/2019,6,Summer,2019,,41.13,17.65,0,31.10791667
24/06/2019,6,Summer,2019,,41.62,17.65,0,35.28770833
25/06/2019,6,Summer,2019,,40.63,15.65,0,41.81375
26/06/2019,6,Summer,2019,,40.63,19.66,0,43.02625
27/06/2019,6,Summer,2019,,43.12,19.66,0,35.66458333
28/06/2019,6,Summer,2019,,44.11,19.66,0,26.93354167
29/06/2019,6,Summer,2019,,47.59,23.16,0,19.66
30/06/2019,6,Summer,2019,,45.6,24.16,0,22.14333333
01/07/2019,7,Summer,2019,,43.62,21.66,0,35.12395833
02/07/2019,7,Summer,2019,,42.62,19.66,0.3,35.64854167
03/07/2019,7,Summer,2019,,40.13,21.16,0,32.411875
04/07/2019,7,Summer,2019,,41.13,20.16,0,33.37854167
05/07/2019,7,Summer,2019,,41.62,19.66,0,31.76416667
06/07/2019,7,Summer,2019,,42.12,17.65,0,25.49520833
07/07/2019,7,Summer,2019,,41.62,17.65,0,28.35916667
08/07/2019,7,Summer,2019,,38.64,17.15,0,40.68583333
09/07/2019,7,Summer,2019,,37.14,14.14,0,42.36604167
10/07/2019,7,Summer,2019,,39.63,14.14,0,37.86104167
11/07/2019,7,Summer,2019,,44.61,18.15,0,28.08104167
12/07/2019,7,Summer,2019,,46.1,22.66,0,25.609375
13/07/2019,7,Summer,2019,,42.12,22.66,0,31.92041667
14/07/2019,7,Summer,2019,,41.13,19.66,0,39.57458333
15/07/2019,7,Summer,2019,,43.12,17.15,0,29.81729167
16/07/2019,7,Summer,2019,,44.11,18.15,0,28.159375
17/07/2019,7,Summer,2019,,41.13,21.16,0,33.240625
18/07/2019,7,Summer,2019,,42.62,17.15,0,32.02375
19/07/2019,7,Summer,2019,,46.1,18.65,0,31.8625
20/07/2019,7,Summer,2019,,46.1,21.66,0,30.95854167
21/07/2019,7,Summer,2019,,45.11,22.66,0,31.97083333
22/07/2019,7,Summer,2019,,43.12,21.66,0,27.33083333
23/07/2019,7,Summer,2019,,44.61,21.66,1.7,33.43208333
24/07/2019,7,Summer,2019,,44.11,18.15,0,33.90625
25/07/2019,7,Summer,2019,,43.62,21.16,0,27.54895833
26/07/2019,7,Summer,2019,,37.64,20.66,0,34.99020833
27/07/2019,7,Summer,2019,,34.15,17.15,0,43.6225
28/07/2019,7,Summer,2019,,37.64,14.14,0,38.74666667
29/07/2019,7,Summer,2019,,40.63,17.65,0,29.80625
30/07/2019,7,Summer,2019,,39.13,12.64,0,27.25729167
31/07/2019,7,Summer,2019,,40.63,16.15,0,41.60375
01/08/2019,8,Summer,2019,,42.12,19.66,0,37.73645833
02/08/2019,8,Summer,2019,,43.12,15.65,0,25.55125
03/08/2019,8,Summer,2019,,44.11,20.66,0,29.355
04/08/2019,8,Summer,2019,,43.62,18.65,0,21.80645833
05/08/2019,8,Summer,2019,,43.62,19.16,0,25.261875
06/08/2019,8,Summer,2019,,43.62,18.65,0,19.52583333
07/08/2019,8,Summer,2019,,34.15,19.16,0,42.59666667
08/08/2019,8,Summer,2019,,42.12,17.15,0,42.284375
09/08/2019,8,Summer,2019,,39.63,20.16,0,51.55645833
10/08/2019,8,Summer,2019,,39.63,16.65,0,44.83041667
11/08/2019,8,Summer,2019,,36.64,17.65,0,30.491875
12/08/2019,8,Summer,2019,,35.65,11.64,0,30.545
13/08/2019,8,Summer,2019,,37.64,14.14,0,33.20625
14/08/2019,8,Summer,2019,,40.13,13.64,0,27.37583333
15/08/2019,8,Summer,2019,,43.12,15.65,0,26.20333333
16/08/2019,8,Summer,2019,,43.62,17.65,0,35.12270833
17/08/2019,8,Summer,2019,,44.11,18.65,0,25.67229167
18/08/2019,8,Summer,2019,,43.12,20.16,0,22.43104167
19/08/2019,8,Summer,2019,,41.62,19.66,0,35.94729167
20/08/2019,8,Summer,2019,,38.64,21.66,0,47.26104167
21/08/2019,8,Summer,2019,,38.14,18.15,0,56.92958333
22/08/2019,8,Summer,2019,,39.63,14.65,0,43.17604167
23/08/2019,8,Summer,2019,,40.63,18.15,0,37.17583333
24/08/2019,8,Summer,2019,,41.62,18.15,0,32.691875
25/08/2019,8,Summer,2019,,39.13,19.66,0,40.711875
26/08/2019,8,Summer,2019,,36.14,15.15,8,62.763125
27/08/2019,8,Summer,2019,,34.15,14.14,0,62.94770833
28/08/2019,8,Summer,2019,,37.64,15.15,0,49.78229167
29/08/2019,8,Summer,2019,,39.63,18.65,0,44.16041667
30/08/2019,8,Summer,2019,,41.62,17.65,4,52.50083333
31/08/2019,8,Summer,2019,,39.63,15.65,0,47.52333333
01/09/2019,9,Fall,2019,,42.12,17.15,0,43.70145833
02/09/2019,9,Fall,2019,,39.13,16.65,0,50.10395833
03/09/2019,9,Fall,2019,,40.63,16.65,0,48.191875
04/09/2019,9,Fall,2019,,41.62,16.65,0,42.83979167
05/09/2019,9,Fall,2019,,35.15,15.15,0,36.87083333
06/09/2019,9,Fall,2019,,34.15,9.13,0,39.6075
07/09/2019,9,Fall,2019,,36.14,14.14,0,41.45958333
08/09/2019,9,Fall,2019,,35.15,14.14,0,53.376875
09/09/2019,9,Fall,2019,,35.15,12.14,0,35.63770833
10/09/2019,9,Fall,2019,,28.16,11.64,0,45.36104167
11/09/2019,9,Fall,2019,,31.16,10.63,0,47.10520833
12/09/2019,9,Fall,2019,,33.15,12.14,0,47.365625
13/09/2019,9,Fall,2019,,22.16,13.64,3.4,76.94520833
14/09/2019,9,Fall,2019,,19.66,13.14,12.8,96.526875
15/09/2019,9,Fall,2019,,27.66,15.65,16.1,93.381875
16/09/2019,9,Fall,2019,,31.65,16.65,0,80.22458333
17/09/2019,9,Fall,2019,,34.65,15.15,0,69.66979167
18/09/2019,9,Fall,2019,,34.15,12.14,0,63.36229167
19/09/2019,9,Fall,2019,,36.14,15.65,0,60.34520833
20/09/2019,9,Fall,2019,,30.66,15.65,0.8,72.01916667
21/09/2019,9,Fall,2019,,26.66,14.14,0.1,79.16104167
22/09/2019,9,Fall,2019,,26.66,13.14,1.5,69.5675
23/09/2019,9,Fall,2019,,29.66,9.13,0,61.035
24/09/2019,9,Fall,2019,,32.65,10.13,0,58.21041667
25/09/2019,9,Fall,2019,,32.15,12.64,0,56.42729167
26/09/2019,9,Fall,2019,,34.15,10.13,0,52.53541667
27/09/2019,9,Fall,2019,,35.15,10.63,0,44.92791667
28/09/2019,9,Fall,2019,,35.15,9.63,0,42.00020833
29/09/2019,9,Fall,2019,,37.14,12.64,0,44.65916667
30/09/2019,9,Fall,2019,,37.14,9.63,0,37.49333333
01/10/2019,10,Fall,2019,,34.15,11.13,0,44.17395833
02/10/2019,10,Fall,2019,,30.66,10.63,0,49.18895833
03/10/2019,10,Fall,2019,,31.65,7.12,0,50.3
04/10/2019,10,Fall,2019,,35.65,8.12,0,45.8825
05/10/2019,10,Fall,2019,,34.15,10.63,0,51.294375
06/10/2019,10,Fall,2019,,33.65,10.13,0,49.54604167
07/10/2019,10,Fall,2019,,34.15,10.13,0,46.16375
08/10/2019,10,Fall,2019,,36.64,10.63,0,47.02145833
09/10/2019,10,Fall,2019,,35.15,12.64,0,53.86791667
10/10/2019,10,Fall,2019,,33.65,11.13,0,62.34666667
11/10/2019,10,Fall,2019,,32.65,13.64,0,62.66041667
12/10/2019,10,Fall,2019,,30.66,16.15,0.8,62.094375
13/10/2019,10,Fall,2019,,31.16,15.65,0,65.71541667
14/10/2019,10,Fall,2019,,26.66,8.12,1.4,67.510625
15/10/2019,10,Fall,2019,,22.16,4.6,0,70.91916667
16/10/2019,10,Fall,2019,,24.66,5.11,0,63.67604167
17/10/2019,10,Fall,2019,,23.66,7.12,0.8,80.46604167
18/10/2019,10,Fall,2019,,27.66,13.64,0,75.41604167
19/10/2019,10,Fall,2019,,21.66,10.63,8.2,76.2375
20/10/2019,10,Fall,2019,,14.65,3.6,1.4,93.54395833
21/10/2019,10,Fall,2019,,20.16,2.59,0,81.09395833
